trajectory_id,trail_category,error_id,error_step,trajectory_length,normalized_position,impact,benchmark
83bce802f0f19098f351cf9dcd6d88e7,Instruction Non-compliance,instruction_adherence_failure,39.0,39,1.0,MEDIUM,SWE-bench
8ddae19d9258d2d17b1a1b63066f3fd1,Instruction Non-compliance,instruction_adherence_failure,21.0,52,0.403846,MEDIUM,SWE-bench
8ddae19d9258d2d17b1a1b63066f3fd1,Instruction Non-compliance,instruction_adherence_failure,31.0,52,0.596154,MEDIUM,SWE-bench
8ddae19d9258d2d17b1a1b63066f3fd1,Instruction Non-compliance,instruction_adherence_failure,33.0,52,0.634615,MEDIUM,SWE-bench
8ddae19d9258d2d17b1a1b63066f3fd1,Instruction Non-compliance,instruction_adherence_failure,37.0,52,0.711538,MEDIUM,SWE-bench
8ddae19d9258d2d17b1a1b63066f3fd1,Context Handling Failures,kv_cache_loss,52.0,52,1.0,MEDIUM,SWE-bench
8ddae19d9258d2d17b1a1b63066f3fd1,Instruction Non-compliance,instruction_adherence_failure,52.0,52,1.0,MEDIUM,SWE-bench
8ddae19d9258d2d17b1a1b63066f3fd1,Language-only,hallucination,52.0,52,1.0,HIGH,SWE-bench
8fa1892f94c9cfd3b66e60b5571cdc86,Formatting Errors,code_error,7.0,22,0.318182,LOW,SWE-bench
8fa1892f94c9cfd3b66e60b5571cdc86,Resource Abuse,resource_abuse,7.0,22,0.318182,HIGH,SWE-bench
8fa1892f94c9cfd3b66e60b5571cdc86,Instruction Non-compliance,instruction_adherence_failure,9.0,22,0.409091,MEDIUM,SWE-bench
8fa1892f94c9cfd3b66e60b5571cdc86,Instruction Non-compliance,instruction_adherence_failure,11.0,22,0.5,MEDIUM,SWE-bench
8fa1892f94c9cfd3b66e60b5571cdc86,Instruction Non-compliance,instruction_adherence_failure,13.0,22,0.590909,MEDIUM,SWE-bench
8fa1892f94c9cfd3b66e60b5571cdc86,Instruction Non-compliance,instruction_adherence_failure,15.0,22,0.681818,MEDIUM,SWE-bench
8fa1892f94c9cfd3b66e60b5571cdc86,Instruction Non-compliance,instruction_adherence_failure,17.0,22,0.772727,MEDIUM,SWE-bench
8fa1892f94c9cfd3b66e60b5571cdc86,Context Handling Failures,kv_cache_loss,22.0,22,1.0,MEDIUM,SWE-bench
9b97e5909765c893f941e3a106f51b06,Instruction Non-compliance,instruction_adherence_failure,7.0,50,0.14,MEDIUM,SWE-bench
9b97e5909765c893f941e3a106f51b06,Formatting Errors,code_error,7.0,50,0.14,MEDIUM,SWE-bench
9b97e5909765c893f941e3a106f51b06,Poor Information Retrieval,misinterpretation_of_tool_output,9.0,50,0.18,MEDIUM,SWE-bench
9b97e5909765c893f941e3a106f51b06,Formatting Errors,code_error,11.0,50,0.22,MEDIUM,SWE-bench
9b97e5909765c893f941e3a106f51b06,Tool-related,hallucination,17.0,50,0.34,MEDIUM,SWE-bench
9b97e5909765c893f941e3a106f51b06,Formatting Errors,code_error,19.0,50,0.38,MEDIUM,SWE-bench
9b97e5909765c893f941e3a106f51b06,Formatting Errors,code_error,21.0,50,0.42,MEDIUM,SWE-bench
9b97e5909765c893f941e3a106f51b06,Poor Information Retrieval,misinterpretation_of_tool_output,21.0,50,0.42,MEDIUM,SWE-bench
9b97e5909765c893f941e3a106f51b06,Resource Abuse,resource_abuse,29.0,50,0.58,MEDIUM,SWE-bench
9b97e5909765c893f941e3a106f51b06,Instruction Non-compliance,instruction_adherence_failure,50.0,50,1.0,MEDIUM,SWE-bench
a18532f8923099230c813bf79515d33b,,no_errors,,22,,,SWE-bench
af1931b778d7a82ca6a1f7dfdb9aa8bb,Formatting Errors,code_error,7.0,42,0.166667,MEDIUM,SWE-bench
af1931b778d7a82ca6a1f7dfdb9aa8bb,Poor Information Retrieval,misinterpretation_of_tool_output,9.0,42,0.214286,MEDIUM,SWE-bench
af1931b778d7a82ca6a1f7dfdb9aa8bb,Formatting Errors,code_error,13.0,42,0.309524,MEDIUM,SWE-bench
af1931b778d7a82ca6a1f7dfdb9aa8bb,Poor Information Retrieval,misinterpretation_of_tool_output,17.0,42,0.404762,MEDIUM,SWE-bench
af1931b778d7a82ca6a1f7dfdb9aa8bb,Formatting Errors,code_error,23.0,42,0.547619,MEDIUM,SWE-bench
af1931b778d7a82ca6a1f7dfdb9aa8bb,Poor Information Retrieval,misinterpretation_of_tool_output,35.0,42,0.833333,MEDIUM,SWE-bench
af1931b778d7a82ca6a1f7dfdb9aa8bb,Formatting Errors,code_error,39.0,42,0.928571,MEDIUM,SWE-bench
af1931b778d7a82ca6a1f7dfdb9aa8bb,Formatting Errors,code_error,41.0,42,0.97619,LOW,SWE-bench
af1931b778d7a82ca6a1f7dfdb9aa8bb,Instruction Non-compliance,instruction_adherence_failure,42.0,42,1.0,MEDIUM,SWE-bench
b1faa4956c1e33f2fef3cf77acad8902,Formatting Errors,code_error,7.0,30,0.233333,MEDIUM,SWE-bench
b1faa4956c1e33f2fef3cf77acad8902,Formatting Errors,code_error,11.0,30,0.366667,MEDIUM,SWE-bench
b1faa4956c1e33f2fef3cf77acad8902,Instruction Non-compliance,instruction_adherence_failure,11.0,30,0.366667,LOW,SWE-bench
b1faa4956c1e33f2fef3cf77acad8902,Formatting Errors,code_error,13.0,30,0.433333,MEDIUM,SWE-bench
b1faa4956c1e33f2fef3cf77acad8902,Instruction Non-compliance,instruction_adherence_failure,17.0,30,0.566667,LOW,SWE-bench
b1faa4956c1e33f2fef3cf77acad8902,Instruction Non-compliance,instruction_adherence_failure,21.0,30,0.7,LOW,SWE-bench
b1faa4956c1e33f2fef3cf77acad8902,Context Handling Failures,kv_cache_loss,30.0,30,1.0,MEDIUM,SWE-bench
b4f13f317583e7ad2ed96a499e7b8f60,Instruction Non-compliance,instruction_adherence_failure,7.0,34,0.205882,MEDIUM,SWE-bench
b4f13f317583e7ad2ed96a499e7b8f60,Formatting Errors,code_error,7.0,34,0.205882,LOW,SWE-bench
b4f13f317583e7ad2ed96a499e7b8f60,Formatting Errors,code_error,9.0,34,0.264706,LOW,SWE-bench
b4f13f317583e7ad2ed96a499e7b8f60,Formatting Errors,code_error,11.0,34,0.323529,LOW,SWE-bench
b4f13f317583e7ad2ed96a499e7b8f60,Formatting Errors,code_error,13.0,34,0.382353,LOW,SWE-bench
b4f13f317583e7ad2ed96a499e7b8f60,Formatting Errors,code_error,15.0,34,0.441176,LOW,SWE-bench
b4f13f317583e7ad2ed96a499e7b8f60,Language-Only,unknown,15.0,34,0.441176,HIGH,SWE-bench
b4f13f317583e7ad2ed96a499e7b8f60,Incorrect Problem Identification,orchestration_failure,7.0,34,0.205882,MEDIUM,SWE-bench
b4f13f317583e7ad2ed96a499e7b8f60,Resource Abuse,resource_abuse,7.0,34,0.205882,MEDIUM,SWE-bench
b4f13f317583e7ad2ed96a499e7b8f60,Formatting Errors,code_error,19.0,34,0.558824,LOW,SWE-bench
b4f13f317583e7ad2ed96a499e7b8f60,Formatting Errors,code_error,21.0,34,0.617647,LOW,SWE-bench
b4f13f317583e7ad2ed96a499e7b8f60,Formatting Errors,code_error,23.0,34,0.676471,LOW,SWE-bench
b4f13f317583e7ad2ed96a499e7b8f60,Language-Only,unknown,23.0,34,0.676471,HIGH,SWE-bench
b4f13f317583e7ad2ed96a499e7b8f60,Instruction non complience,unknown,23.0,34,0.676471,MEDIUM,SWE-bench
b4f13f317583e7ad2ed96a499e7b8f60,Resource Abuse,resource_abuse,21.0,34,0.617647,MEDIUM,SWE-bench
b4f13f317583e7ad2ed96a499e7b8f60,Formatting Errors,code_error,27.0,34,0.794118,LOW,SWE-bench
b4f13f317583e7ad2ed96a499e7b8f60,Formatting Errors,code_error,29.0,34,0.852941,LOW,SWE-bench
b4f13f317583e7ad2ed96a499e7b8f60,Incorrect Problem Identification,orchestration_failure,29.0,34,0.852941,MEDIUM,SWE-bench
b4f13f317583e7ad2ed96a499e7b8f60,Incorrect Problem Identification,orchestration_failure,31.0,34,0.911765,MEDIUM,SWE-bench
b4f13f317583e7ad2ed96a499e7b8f60,Context Handling Failures,kv_cache_loss,34.0,34,1.0,MEDIUM,SWE-bench
c104d0e28f4f8dddeea1dd90b4138e5a,Instruction Non-compliance,instruction_adherence_failure,23.0,34,0.676471,LOW,SWE-bench
c104d0e28f4f8dddeea1dd90b4138e5a,Formatting Errors,code_error,23.0,34,0.676471,MEDIUM,SWE-bench
c104d0e28f4f8dddeea1dd90b4138e5a,Instruction Non-compliance,instruction_adherence_failure,29.0,34,0.852941,MEDIUM,SWE-bench
c104d0e28f4f8dddeea1dd90b4138e5a,Context Handling Failures,kv_cache_loss,34.0,34,1.0,MEDIUM,SWE-bench
cc73c286ecf30f00343373faed722f29,Formatting Errors,code_error,7.0,24,0.291667,LOW,SWE-bench
cc73c286ecf30f00343373faed722f29,Instruction Non-compliance,instruction_adherence_failure,15.0,24,0.625,MEDIUM,SWE-bench
cc73c286ecf30f00343373faed722f29,Poor Information Retrieval,misinterpretation_of_tool_output,7.0,24,0.291667,LOW,SWE-bench
cc73c286ecf30f00343373faed722f29,Instruction Non-compliance,instruction_adherence_failure,13.0,24,0.541667,MEDIUM,SWE-bench
cc73c286ecf30f00343373faed722f29,Instruction Non-compliance,instruction_adherence_failure,17.0,24,0.708333,MEDIUM,SWE-bench
cc73c286ecf30f00343373faed722f29,Instruction Non-compliance,instruction_adherence_failure,19.0,24,0.791667,MEDIUM,SWE-bench
cc73c286ecf30f00343373faed722f29,Context Handling Failures,kv_cache_loss,24.0,24,1.0,MEDIUM,SWE-bench
d63514eb0007c4de6f10b375403d090c,Instruction Non-compliance,instruction_adherence_failure,7.0,54,0.12963,MEDIUM,SWE-bench
d63514eb0007c4de6f10b375403d090c,Formatting Errors,code_error,7.0,54,0.12963,LOW,SWE-bench
d63514eb0007c4de6f10b375403d090c,Instruction Non-compliance,instruction_adherence_failure,13.0,54,0.240741,MEDIUM,SWE-bench
d63514eb0007c4de6f10b375403d090c,Instruction Non-compliance,instruction_adherence_failure,17.0,54,0.314815,MEDIUM,SWE-bench
d63514eb0007c4de6f10b375403d090c,Instruction Non-compliance,instruction_adherence_failure,19.0,54,0.351852,MEDIUM,SWE-bench
d63514eb0007c4de6f10b375403d090c,Instruction Non-compliance,instruction_adherence_failure,21.0,54,0.388889,MEDIUM,SWE-bench
d63514eb0007c4de6f10b375403d090c,Instruction Non-compliance,instruction_adherence_failure,41.0,54,0.759259,MEDIUM,SWE-bench
d63514eb0007c4de6f10b375403d090c,Instruction Non-compliance,instruction_adherence_failure,54.0,54,1.0,MEDIUM,SWE-bench
d63514eb0007c4de6f10b375403d090c,Language-only,hallucination,54.0,54,1.0,HIGH,SWE-bench
d63514eb0007c4de6f10b375403d090c,Context Handling Failures,kv_cache_loss,54.0,54,1.0,MEDIUM,SWE-bench
da17836ad8ecb77066313bdcbf25547a,Formatting Errors,code_error,7.0,17,0.411765,LOW,SWE-bench
da17836ad8ecb77066313bdcbf25547a,Resource Abuse,resource_abuse,9.0,17,0.529412,MEDIUM,SWE-bench
da17836ad8ecb77066313bdcbf25547a,Poor Information Retrieval,misinterpretation_of_tool_output,11.0,17,0.647059,MEDIUM,SWE-bench
da17836ad8ecb77066313bdcbf25547a,Resource Abuse,resource_abuse,11.0,17,0.647059,HIGH,SWE-bench
da17836ad8ecb77066313bdcbf25547a,Poor Information Retrieval,misinterpretation_of_tool_output,13.0,17,0.764706,MEDIUM,SWE-bench
da17836ad8ecb77066313bdcbf25547a,Instruction Non-compliance,instruction_adherence_failure,13.0,17,0.764706,MEDIUM,SWE-bench
da17836ad8ecb77066313bdcbf25547a,Instruction Non-compliance,instruction_adherence_failure,15.0,17,0.882353,MEDIUM,SWE-bench
da17836ad8ecb77066313bdcbf25547a,Instruction Non-compliance,instruction_adherence_failure,17.0,17,1.0,HIGH,SWE-bench
da17836ad8ecb77066313bdcbf25547a,Context Handling Failures,kv_cache_loss,17.0,17,1.0,HIGH,SWE-bench
e7bdf7bbf6b931c3be95afe323704041,Formatting Errors,code_error,7.0,28,0.25,MEDIUM,SWE-bench
e7bdf7bbf6b931c3be95afe323704041,Instruction Non-compliance,instruction_adherence_failure,7.0,28,0.25,MEDIUM,SWE-bench
e7bdf7bbf6b931c3be95afe323704041,Context Handling Failures,kv_cache_loss,11.0,28,0.392857,MEDIUM,SWE-bench
e7bdf7bbf6b931c3be95afe323704041,Resource Abuse,resource_abuse,7.0,28,0.25,MEDIUM,SWE-bench
e7bdf7bbf6b931c3be95afe323704041,Language-Only,unknown,13.0,28,0.464286,HIGH,SWE-bench
e7bdf7bbf6b931c3be95afe323704041,Incorrect Problem Identification,orchestration_failure,13.0,28,0.464286,MEDIUM,SWE-bench
e7bdf7bbf6b931c3be95afe323704041,Instruction Non-compliance,instruction_adherence_failure,15.0,28,0.535714,MEDIUM,SWE-bench
e7bdf7bbf6b931c3be95afe323704041,Instruction Non-compliance,instruction_adherence_failure,17.0,28,0.607143,MEDIUM,SWE-bench
e7bdf7bbf6b931c3be95afe323704041,Task Orchestration,orchestration_failure,19.0,28,0.678571,MEDIUM,SWE-bench
e7bdf7bbf6b931c3be95afe323704041,Formatting Errors,code_error,21.0,28,0.75,MEDIUM,SWE-bench
e7bdf7bbf6b931c3be95afe323704041,Task Orchestration,orchestration_failure,21.0,28,0.75,MEDIUM,SWE-bench
e7bdf7bbf6b931c3be95afe323704041,Resource Abuse,resource_abuse,21.0,28,0.75,MEDIUM,SWE-bench
e7bdf7bbf6b931c3be95afe323704041,Formatting Errors,code_error,23.0,28,0.821429,MEDIUM,SWE-bench
e88b6bbc943971964ce88bf46c5cf76f,Instruction Non-compliance,instruction_adherence_failure,13.0,44,0.295455,MEDIUM,SWE-bench
e88b6bbc943971964ce88bf46c5cf76f,Instruction Non-compliance,instruction_adherence_failure,19.0,44,0.431818,MEDIUM,SWE-bench
e88b6bbc943971964ce88bf46c5cf76f,Formatting Errors,code_error,19.0,44,0.431818,LOW,SWE-bench
e88b6bbc943971964ce88bf46c5cf76f,Instruction Non-compliance,instruction_adherence_failure,21.0,44,0.477273,MEDIUM,SWE-bench
e88b6bbc943971964ce88bf46c5cf76f,Instruction Non-compliance,instruction_adherence_failure,23.0,44,0.522727,MEDIUM,SWE-bench
e88b6bbc943971964ce88bf46c5cf76f,Instruction Non-compliance,instruction_adherence_failure,29.0,44,0.659091,MEDIUM,SWE-bench
e88b6bbc943971964ce88bf46c5cf76f,Formatting Errors,code_error,29.0,44,0.659091,LOW,SWE-bench
e88b6bbc943971964ce88bf46c5cf76f,Instruction Non-compliance,instruction_adherence_failure,35.0,44,0.795455,MEDIUM,SWE-bench
e88b6bbc943971964ce88bf46c5cf76f,Instruction Non-compliance,instruction_adherence_failure,37.0,44,0.840909,MEDIUM,SWE-bench
e88b6bbc943971964ce88bf46c5cf76f,Instruction Non-compliance,instruction_adherence_failure,39.0,44,0.886364,MEDIUM,SWE-bench
e88b6bbc943971964ce88bf46c5cf76f,Formatting Errors,code_error,41.0,44,0.931818,LOW,SWE-bench
e88b6bbc943971964ce88bf46c5cf76f,Context Handling Failures,kv_cache_loss,44.0,44,1.0,MEDIUM,SWE-bench
f12834d0194e0a3d406d1fe2e23d9fae,Formatting Errors,code_error,7.0,19,0.368421,LOW,SWE-bench
f12834d0194e0a3d406d1fe2e23d9fae,Resource Abuse,resource_abuse,7.0,19,0.368421,MEDIUM,SWE-bench
f12834d0194e0a3d406d1fe2e23d9fae,Instruction Non-compliance,instruction_adherence_failure,9.0,19,0.473684,MEDIUM,SWE-bench
f12834d0194e0a3d406d1fe2e23d9fae,Language-only,hallucination,9.0,19,0.473684,HIGH,SWE-bench
f12834d0194e0a3d406d1fe2e23d9fae,Instruction Non-compliance,instruction_adherence_failure,9.0,19,0.473684,MEDIUM,SWE-bench
f12834d0194e0a3d406d1fe2e23d9fae,Instruction Non-compliance,instruction_adherence_failure,11.0,19,0.578947,MEDIUM,SWE-bench
f12834d0194e0a3d406d1fe2e23d9fae,Instruction Non-compliance,instruction_adherence_failure,13.0,19,0.684211,MEDIUM,SWE-bench
f12834d0194e0a3d406d1fe2e23d9fae,Instruction Non-compliance,instruction_adherence_failure,15.0,19,0.789474,MEDIUM,SWE-bench
f12834d0194e0a3d406d1fe2e23d9fae,Instruction Non-compliance,instruction_adherence_failure,19.0,19,1.0,HIGH,SWE-bench
f12834d0194e0a3d406d1fe2e23d9fae,Context Handling Failures,kv_cache_loss,19.0,19,1.0,HIGH,SWE-bench
f12834d0194e0a3d406d1fe2e23d9fae,Language-only,hallucination,19.0,19,1.0,HIGH,SWE-bench
fa4a1e7a2eb87324ae399ad7efe5be5e,Formatting Errors,code_error,7.0,36,0.194444,LOW,SWE-bench
fa4a1e7a2eb87324ae399ad7efe5be5e,Task Orchestration,orchestration_failure,9.0,36,0.25,MEDIUM,SWE-bench
fa4a1e7a2eb87324ae399ad7efe5be5e,Resource Abuse,resource_abuse,11.0,36,0.305556,MEDIUM,SWE-bench
fa4a1e7a2eb87324ae399ad7efe5be5e,Instruction Non-compliance,instruction_adherence_failure,15.0,36,0.416667,MEDIUM,SWE-bench
fa4a1e7a2eb87324ae399ad7efe5be5e,Poor Information Retrieval,misinterpretation_of_tool_output,21.0,36,0.583333,MEDIUM,SWE-bench
fa4a1e7a2eb87324ae399ad7efe5be5e,Formatting Errors,code_error,25.0,36,0.694444,LOW,SWE-bench
fa4a1e7a2eb87324ae399ad7efe5be5e,Incorrect Memory Usage,kv_cache_loss,25.0,36,0.694444,MEDIUM,SWE-bench
fa4a1e7a2eb87324ae399ad7efe5be5e,Instruction Non-compliance,instruction_adherence_failure,25.0,36,0.694444,MEDIUM,SWE-bench
fa4a1e7a2eb87324ae399ad7efe5be5e,Instruction Non-compliance,instruction_adherence_failure,27.0,36,0.75,MEDIUM,SWE-bench
fa4a1e7a2eb87324ae399ad7efe5be5e,Instruction Non-compliance,instruction_adherence_failure,33.0,36,0.916667,MEDIUM,SWE-bench
fa4a1e7a2eb87324ae399ad7efe5be5e,Context Handling Failures,kv_cache_loss,36.0,36,1.0,MEDIUM,SWE-bench
fdaf88f3c0437bf27438b60ba4102c8a,Formatting Errors,code_error,9.0,30,0.3,MEDIUM,SWE-bench
fdaf88f3c0437bf27438b60ba4102c8a,Instruction Non-compliance,instruction_adherence_failure,9.0,30,0.3,MEDIUM,SWE-bench
fdaf88f3c0437bf27438b60ba4102c8a,Formatting Errors,code_error,27.0,30,0.9,MEDIUM,SWE-bench
