Time,Input Tokens,Output Tokens,Cache Read Tokens,Cache Creation Tokens
2026-03-13 04:06:59.241308+08:00,25,2994,33933,1305
2026-03-13 04:06:31.854936+08:00,25,51,33742,191
2026-03-13 04:06:28.630152+08:00,25,71,31288,2454
2026-03-13 04:06:24.873777+08:00,72,2972,31057,231
2026-03-13 04:06:20.054841+08:00,3679,3568,0,0
2026-03-13 04:05:55.606182+08:00,72,91,0,31057
2026-03-13 03:55:06.021191+08:00,21,99,0,39345
2026-03-13 03:52:01.092741+08:00,60,283,33285,5664
2026-03-13 03:51:53.969634+08:00,60,76,30907,2378
2026-03-13 03:51:50.555277+08:00,46908,937,0,0
2026-03-13 03:51:42.186899+08:00,41550,7896,0,0
2026-03-13 03:51:09.993137+08:00,41329,84,0,0
2026-03-13 03:51:06.633506+08:00,3100,427,0,0
2026-03-13 03:51:06.584810+08:00,3988,345,0,0
2026-03-13 03:51:06.557297+08:00,9584,441,0,0
2026-03-13 03:51:06.001255+08:00,9438,380,0,0
2026-03-13 03:51:05.899628+08:00,3331,297,0,0
2026-03-13 03:51:00.828989+08:00,38114,466,0,0
2026-03-13 03:50:55.227968+08:00,143,1060,0,0
2026-03-13 03:50:54.794180+08:00,145,1055,0,0
2026-03-13 03:50:54.700284+08:00,144,629,0,0
2026-03-13 03:50:54.698247+08:00,144,1400,0,0
2026-03-13 03:50:51.587356+08:00,29741,117,0,0
2026-03-13 03:50:46.329073+08:00,31507,345,0,0
2026-03-13 03:50:45.190791+08:00,2482,393,0,0
2026-03-13 03:50:44.525128+08:00,5126,438,0,0
2026-03-13 03:50:43.738046+08:00,4083,294,0,0
2026-03-13 03:50:43.500666+08:00,1131,204,0,0
2026-03-13 03:50:38.579998+08:00,26762,489,0,0
2026-03-13 03:50:33.564689+08:00,142,1235,0,0
2026-03-13 03:50:33.468817+08:00,144,559,0,0
2026-03-13 03:50:33.443025+08:00,146,882,0,0
2026-03-13 03:50:33.041635+08:00,145,1036,0,0
2026-03-13 03:50:32.455496+08:00,143,1126,0,0
2026-03-13 03:50:29.937361+08:00,15804,168,0,0
2026-03-13 03:50:25.846441+08:00,14,1671,29620,1287
2026-03-13 03:50:25.661046+08:00,1705,6144,0,0
2026-03-13 03:50:09.011893+08:00,14,1639,29407,213
2026-03-13 03:49:58.021818+08:00,14,88,29160,247
2026-03-13 03:49:52.851146+08:00,14,122,0,29160
2026-03-13 03:19:11.493577+08:00,711,100,16102,15518
2026-03-13 03:16:06.062799+08:00,163,390,19031,12796
2026-03-13 03:15:56.280255+08:00,301,1189,24613,5844
2026-03-13 03:15:31.298997+08:00,303,68,21305,8825
2026-03-13 03:13:25.124439+08:00,549,731,22227,6803
2026-03-13 03:12:34.073437+08:00,157,66,25182,4124
2026-03-13 03:12:12.614131+08:00,52,35,20423,8774
2026-03-13 03:11:59.938159+08:00,278,115,24586,3715
2026-03-13 03:11:45.679278+08:00,986,45,23722,3692
2026-03-13 03:11:37.800471+08:00,719,44,23869,3674
2026-03-13 03:09:38.786800+08:00,24266,37,3943,2123
2026-03-13 03:02:44.005711+08:00,103026,7,16741,9014
2026-03-13 02:45:38.931452+08:00,103116,68,16756,9022
2026-03-13 02:42:31.648080+08:00,103013,665,16740,9013
2026-03-13 02:42:11.029714+08:00,102192,65,16607,8941
2026-03-13 02:42:07.215887+08:00,101897,56,16557,8915
2026-03-13 02:42:03.472836+08:00,101675,38,16522,8896
2026-03-13 02:42:00.116263+08:00,101342,42,16468,8867
2026-03-13 02:41:56.804420+08:00,101090,38,16427,8845
2026-03-13 02:41:53.502934+08:00,100895,44,16396,8827
2026-03-13 02:41:49.917153+08:00,100704,81,16365,8811
2026-03-13 02:41:44.125586+08:00,100310,40,16301,8776
2026-03-13 02:41:40.661240+08:00,18006,20,2925,1548
2026-03-13 02:39:12.475678+08:00,100174,1704,16278,8764
2026-03-13 02:38:27.553342+08:00,98370,78,15986,8606
2026-03-13 02:38:23.591153+08:00,98149,65,15950,8587
2026-03-13 02:38:19.409241+08:00,97975,66,15921,8572
2026-03-13 02:38:15.837001+08:00,97835,57,15899,8559
2026-03-13 02:38:12.702392+08:00,97591,95,15859,8538
2026-03-13 02:38:08.876775+08:00,96825,100,15734,8471
2026-03-13 02:38:01.761040+08:00,96461,89,15675,8440
2026-03-13 02:37:56.196990+08:00,96289,67,15647,8425
2026-03-13 02:37:51.164045+08:00,96006,123,15602,8400
2026-03-13 02:37:45.869992+08:00,95763,71,15562,8378
2026-03-13 02:37:42.051608+08:00,95639,96,15541,8368
2026-03-13 02:37:37.917373+08:00,95347,91,15494,8342
2026-03-13 02:37:32.734797+08:00,95159,95,15464,8325
2026-03-13 02:37:28.718564+08:00,94984,92,15435,8310
2026-03-13 02:37:23.749647+08:00,94625,129,15377,8278
2026-03-13 02:37:18.765227+08:00,94452,90,15349,8263
2026-03-13 02:37:14.935555+08:00,94013,63,15278,8226
2026-03-13 02:37:10.679788+08:00,93859,63,15252,8212
2026-03-13 02:37:06.493575+08:00,93721,60,15230,8200
2026-03-13 02:37:02.550952+08:00,93555,68,15202,8186
2026-03-13 02:36:58.413522+08:00,93338,63,15168,8166
2026-03-13 02:36:54.375496+08:00,93189,32,15143,8154
2026-03-13 02:36:51.479285+08:00,91666,28,14896,8020
2026-03-13 02:36:47.834707+08:00,90825,33,14759,7947
2026-03-13 02:36:44.295000+08:00,90222,33,14661,7894
2026-03-13 02:36:41.361079+08:00,89853,28,14601,7861
2026-03-13 02:36:38.491134+08:00,89382,29,14524,7820
2026-03-13 02:36:33.973128+08:00,85037,41,13819,7440
2026-03-13 02:36:29.827360+08:00,82305,31,13375,7201
2026-03-13 02:36:26.634499+08:00,82149,94,13350,7187
2026-03-13 02:36:22.598677+08:00,81896,40,13309,7165
2026-03-13 02:36:19.221718+08:00,81802,56,13293,7157
2026-03-13 02:36:15.644546+08:00,81688,50,13275,7147
2026-03-13 02:36:11.951744+08:00,81564,36,13254,7136
2026-03-13 02:36:08.581059+08:00,78687,37,12787,6885
2026-03-13 02:36:05.550056+08:00,78268,91,12719,6847
2026-03-13 02:36:00.178634+08:00,74361,33,12085,6505
2026-03-13 02:35:56.639532+08:00,73638,32,11966,6443
2026-03-13 02:35:52.014973+08:00,71392,35,11601,6246
2026-03-13 02:35:48.195174+08:00,69385,31,11275,6071
2026-03-13 02:35:44.527705+08:00,66782,32,10852,5843
2026-03-13 02:35:41.001982+08:00,59747,31,9709,5227
2026-03-13 02:35:37.170526+08:00,58201,31,9458,5092
2026-03-13 02:35:33.686303+08:00,55919,30,9087,4893
2026-03-13 02:35:29.975501+08:00,49775,31,8088,4355
2026-03-13 02:35:26.515722+08:00,49428,116,8032,4325
2026-03-13 02:35:21.030332+08:00,40428,27,6569,3537
2026-03-13 02:35:17.553583+08:00,38227,23,6212,3344
2026-03-13 02:35:12.582330+08:00,34862,4262,5666,3050
2026-03-13 02:30:59.593481+08:00,785,142,25802,16295
2026-03-13 02:30:51.994002+08:00,132,131,27519,8259
2026-03-13 02:30:45.917873+08:00,591,78,26881,6444
2026-03-12 20:43:54.259167+08:00,27,9197,0,4942
2026-03-12 19:34:52.360353+08:00,38,1605,0,126258
2026-03-12 19:34:23.633545+08:00,96093,1938,15615,8408
2026-03-12 18:30:33.822942+08:00,98130,2929,15947,8586
2026-03-12 18:29:02.920820+08:00,63,5341,112296,5204
2026-03-12 18:27:48.437590+08:00,16,5239,107568,4728
2026-03-12 18:26:24.547158+08:00,16,4715,106318,1250
2026-03-12 18:24:48.498347+08:00,16,1239,106161,157
2026-03-12 18:23:08.620186+08:00,62,15,0,106161
2026-03-12 18:22:56.364549+08:00,93,1561,0,104564
2026-03-12 18:20:49.407751+08:00,39,2552,0,99139
2026-03-12 18:18:07.560607+08:00,58,2815,0,2934
2026-03-12 18:17:33.954685+08:00,58,2831,2934,0
2026-03-12 18:16:16.948470+08:00,58,2740,0,2934
2026-03-12 18:15:05.377199+08:00,11,2789,2981,0
2026-03-12 18:13:40.809730+08:00,11,2873,0,2981
2026-03-12 18:08:38.594666+08:00,93,1444,211972,0
2026-03-12 18:07:07.684314+08:00,93,1359,0,211972
2026-03-12 17:57:11.301655+08:00,80,44,0,138212
2026-03-12 17:57:04.071441+08:00,4193,15,0,0
2026-03-12 17:54:28.798884+08:00,52,53,28083,355
2026-03-12 17:54:24.543293+08:00,52,224,26765,1318
2026-03-12 17:54:17.756982+08:00,0,109,52,26765
2026-03-12 17:54:14.831247+08:00,245,190,0,0
2026-03-12 17:53:46.480083+08:00,79,86,0,134289
2026-03-12 17:50:35.680697+08:00,33,835,132674,752
2026-03-12 17:50:12.175624+08:00,245,171,0,0
2026-03-12 17:48:14.829100+08:00,78,657,131791,883
2026-03-12 17:47:58.996497+08:00,249,195,0,0
2026-03-12 17:47:25.232027+08:00,78,827,119888,11903
2026-03-12 17:46:59.142754+08:00,78,85,118755,1133
2026-03-12 17:46:54.881438+08:00,253,226,0,0
2026-03-12 17:45:28.543785+08:00,78,1076,116474,2281
2026-03-12 17:45:10.473120+08:00,216,152,0,0
2026-03-12 17:44:34.566957+08:00,32,2307,0,116474
2026-03-12 17:43:59.754902+08:00,287,668,0,0
2026-03-12 17:43:24.973523+08:00,21,11,0,0
2026-03-12 17:42:04.727593+08:00,115420,569,0,0
2026-03-12 17:41:50.823807+08:00,28576,236,0,0
2026-03-12 17:41:45.164429+08:00,28343,75,0,0
2026-03-12 17:41:44.314998+08:00,204,280,0,0
2026-03-12 16:58:14.961354+08:00,77,100,0,53762
2026-03-12 16:55:08.889821+08:00,31,32,53379,323
2026-03-12 16:55:00.263962+08:00,31,198,53079,300
2026-03-12 16:54:52.544227+08:00,31,184,52801,278
2026-03-12 16:54:45.718819+08:00,31,129,0,52801
2026-03-12 16:54:40.825242+08:00,31,69,51865,495
2026-03-12 16:54:31.161949+08:00,31,227,51372,493
2026-03-12 16:54:21.216302+08:00,31,169,51075,297
2026-03-12 16:54:15.438493+08:00,31,122,50759,316
2026-03-12 16:54:03.739832+08:00,78,141,50483,276
2026-03-12 16:53:59.918046+08:00,230,40,0,0
2026-03-12 16:53:08.067462+08:00,78,240,50243,240
2026-03-12 16:52:56.337348+08:00,78,92,49532,711
2026-03-12 16:52:49.565015+08:00,78,149,49215,317
2026-03-12 16:52:43.675507+08:00,78,96,48972,243
2026-03-12 16:52:36.716033+08:00,78,110,48700,272
2026-03-12 16:52:29.666123+08:00,78,175,47752,948
2026-03-12 16:52:22.417933+08:00,78,58,47537,215
2026-03-12 16:52:20.598831+08:00,255,193,0,0
2026-03-12 16:51:28.944167+08:00,78,154,46992,545
2026-03-12 16:51:22.854323+08:00,78,245,46549,443
2026-03-12 16:51:16.116304+08:00,78,299,46091,458
2026-03-12 16:51:08.163432+08:00,32,363,0,46091
2026-03-12 16:50:57.125715+08:00,32,543,27983,17454
2026-03-12 16:50:43.331866+08:00,32,63,0,27983
2026-03-12 16:50:41.803103+08:00,1431,190,0,0
2026-03-12 16:49:15.978002+08:00,13,1203,0,185197
2026-03-12 16:44:46.553227+08:00,12,5196,168251,8562
2026-03-12 16:42:59.172261+08:00,62,8488,164729,3522
2026-03-12 16:40:20.435702+08:00,62,3432,155444,9285
2026-03-12 16:38:36.785090+08:00,15,5262,151231,4213
2026-03-12 16:37:06.551392+08:00,15,4164,148282,2949
2026-03-12 16:35:59.724427+08:00,61,2886,0,148282
2026-03-12 16:35:10.909169+08:00,109311,1610,17763,9565
2026-03-12 16:34:34.882067+08:00,106804,2131,17356,9345
2026-03-12 16:33:43.268581+08:00,103854,1931,16877,9087
2026-03-12 16:32:53.566207+08:00,101234,1237,16451,8857
2026-03-12 16:32:18.031840+08:00,29,4997,128713,2132
2026-03-12 16:31:01.365664+08:00,29,2120,0,128713
2026-03-12 16:30:28.334694+08:00,94102,912,15292,8233
2026-03-12 16:30:01.875192+08:00,93111,3334,15130,8146
2026-03-12 16:28:33.433442+08:00,89037,1521,14469,7790
2026-03-12 16:27:50.704496+08:00,51,2826,113790,2259
2026-03-12 16:26:58.668516+08:00,97,2205,113694,96
2026-03-12 16:26:15.152941+08:00,97,83,110231,3463
2026-03-12 16:26:05.978382+08:00,97,3452,107388,2843
2026-03-12 16:24:49.415437+08:00,97,2789,0,107388
2026-03-12 16:20:03.982970+08:00,96,2566,0,103447
2026-03-12 16:16:35.243861+08:00,49,4502,0,98739
2026-03-12 16:00:07.090308+08:00,14540,133,0,0
2026-03-12 15:58:53.690287+08:00,68578,1276,11144,5998
2026-03-12 15:51:41.028866+08:00,24,3626,0,63248
2026-03-12 15:44:33.377345+08:00,25,461,0,882931
2026-03-12 15:37:51.543725+08:00,29,2079,0,78106
2026-03-12 14:32:18.162567+08:00,13,93,0,155513
2026-03-12 14:29:06.153441+08:00,27,352,160925,7536
2026-03-12 14:28:53.363683+08:00,27,8084,155455,5470
2026-03-12 14:27:16.809398+08:00,27,42,155258,197
2026-03-12 14:26:22.299929+08:00,74,120,148379,6879
2026-03-12 14:26:15.127282+08:00,74,8707,137450,10929
2026-03-12 14:24:21.337043+08:00,74,51,0,137450
2026-03-12 14:20:29.190935+08:00,77,89,130282,2886
2026-03-12 14:20:22.523408+08:00,77,3822,128947,1335
2026-03-12 14:19:39.352579+08:00,77,47,125039,3908
2026-03-12 14:19:32.323428+08:00,77,3878,115634,9405
2026-03-12 14:18:15.052456+08:00,77,174,107869,7765
2026-03-12 14:18:07.825917+08:00,77,76,107126,743
2026-03-12 14:17:04.907849+08:00,29,3204,104368,2758
2026-03-12 14:15:56.264536+08:00,49800,2069,0,0
2026-03-12 14:15:32.360245+08:00,37986,191,0,0
2026-03-12 14:15:28.396054+08:00,31431,206,0,0
2026-03-12 14:15:24.065521+08:00,18527,258,0,0
2026-03-12 14:15:19.644866+08:00,12894,243,0,0
2026-03-12 14:15:16.572948+08:00,29,404,102759,1609
2026-03-12 14:15:07.419008+08:00,76,1164,59381,43378
2026-03-12 14:14:34.449213+08:00,76,123,36879,22502
2026-03-12 14:14:26.410938+08:00,76,172,28266,8613
2026-03-12 14:14:20.572685+08:00,76,84,0,28266
2026-03-12 03:42:59.404228+08:00,456920,5625,0,0
2026-03-12 03:42:28.591717+08:00,718,173,0,0
2026-03-12 03:39:49.574092+08:00,444566,6139,0,0
2026-03-12 03:37:43.651634+08:00,1027,1192,0,0
2026-03-12 03:36:07.136095+08:00,450756,2990,0,0
2026-03-12 03:34:52.221565+08:00,860,1087,0,0
2026-03-12 02:08:16.259168+08:00,71,82,82588,38897
2026-03-12 02:05:08.467917+08:00,31,458,92085,29089
2026-03-12 02:04:54.636787+08:00,579,49,95052,25420
2026-03-12 02:04:37.384744+08:00,657,42,108227,12098
2026-03-12 02:04:31.214296+08:00,161,5634,71329,43815
2026-03-12 02:02:24.067519+08:00,725,498,57694,56128
2026-03-12 02:02:07.841202+08:00,162,647,79390,34093
2026-03-12 02:01:46.916179+08:00,313,529,66337,46315
2026-03-12 02:01:30.014221+08:00,699,582,55418,56116
2026-03-12 01:59:51.981089+08:00,93,478,78082,33503
2026-03-12 01:59:33.594314+08:00,627,546,94801,15534
2026-03-12 01:59:16.460851+08:00,747,786,129601,19477
2026-03-12 01:58:56.134384+08:00,726,692,79669,68483
2026-03-12 01:58:36.117054+08:00,362,538,104840,42969
2026-03-12 01:58:19.020506+08:00,763,773,115582,30927
2026-03-12 01:57:55.789820+08:00,395,674,115194,30726
2026-03-12 01:57:37.457314+08:00,805,590,90916,53867
2026-03-12 01:57:18.195514+08:00,270,459,86747,58011
2026-03-12 01:57:01.054488+08:00,26,440,77971,66441
2026-03-12 01:56:45.777188+08:00,510,143,84568,59122
2026-03-12 01:56:40.054741+08:00,49604,363,0,0
2026-03-12 01:56:37.715119+08:00,319,35,78939,64846
2026-03-12 01:53:53.347674+08:00,15,12,6,9
2026-03-12 01:53:27.156407+08:00,596,7139,121202,21493
2026-03-12 01:53:18.615712+08:00,49128,136,0,0
2026-03-12 01:53:06.124669+08:00,222,54,0,0
2026-03-12 01:52:49.955111+08:00,51227,214,0,0
2026-03-12 01:48:13.580871+08:00,23,239,175,120
2026-03-12 01:47:42.806615+08:00,235,483,118656,24350
2026-03-12 01:46:15.594066+08:00,219,327,17,32
2026-03-12 01:45:26.730233+08:00,503,3847,98141,42276
2026-03-12 01:44:12.529990+08:00,394,572,73956,65932
2026-03-12 01:43:56.048302+08:00,94,385,123879,15322
2026-03-12 01:43:40.843622+08:00,626,631,76798,60833
2026-03-12 01:43:20.895411+08:00,653,410,117749,19274
2026-03-12 01:43:06.509059+08:00,734,238,78832,57616
2026-03-12 01:42:06.486685+08:00,735,285,111501,24637
2026-03-12 01:41:54.243904+08:00,177,124,119238,14759
2026-03-12 01:41:46.694453+08:00,820,107,79232,53367
2026-03-12 01:41:39.934775+08:00,849,126,68980,57132
2026-03-12 01:41:33.084862+08:00,616,113,93434,31350
2026-03-12 01:41:26.191304+08:00,930,114,79484,41425
2026-03-12 01:41:18.962268+08:00,228,123,76054,39296
2026-03-12 01:41:11.188745+08:00,637,132,85712,28783
2026-03-12 01:41:04.310731+08:00,826,72,83126,31050
2026-03-12 01:40:24.246294+08:00,649,94,84713,38350
2026-03-12 01:40:16.396705+08:00,759,135,71719,44421
2026-03-12 01:40:08.895421+08:00,319,64,67480,47114
2026-03-12 01:39:35.178658+08:00,213,86,360,257
2026-03-12 01:39:32.729406+08:00,4944,3088,2894,356
2026-03-12 01:39:23.692256+08:00,131,280,480,75
2026-03-12 01:39:22.656412+08:00,127,93,10820,1353
2026-03-12 01:39:21.896853+08:00,49,86,607,174
2026-03-12 01:39:20.886816+08:00,42,78,65,55
2026-03-12 01:39:19.751569+08:00,830,203,952,1237
2026-03-12 01:39:18.772926+08:00,566,68,4477,2715
2026-03-12 01:39:17.964879+08:00,182,156,59,29
2026-03-12 01:39:17.770314+08:00,580,150,15,208
2026-03-12 01:39:16.820315+08:00,6,81,0,3
2026-03-12 01:39:16.436056+08:00,52,207,2,9
2026-03-12 01:39:16.112933+08:00,25,146,209,37
2026-03-12 01:39:14.625361+08:00,45,263,114,81
2026-03-12 01:39:14.588484+08:00,197,38,76,55
2026-03-12 01:39:14.389992+08:00,126,240,81,190
2026-03-12 01:39:13.938479+08:00,28,134,85,104
2026-03-12 01:39:13.829456+08:00,865,175,159,255
2026-03-12 01:39:13.034762+08:00,188,115,18,51
2026-03-12 01:38:21.341174+08:00,490,775,58530,54480
2026-03-12 01:38:06.137925+08:00,244885,5009,0,0
2026-03-12 01:38:00.332164+08:00,195,58,97530,13326
2026-03-12 01:37:52.429168+08:00,863,58,64484,40051
2026-03-12 01:37:45.861979+08:00,140,59,71384,27814
2026-03-12 01:37:38.657406+08:00,776,60,59518,32466
2026-03-12 01:37:32.436750+08:00,568,60,53359,33051
2026-03-12 01:37:26.132060+08:00,556,56,62696,17840
2026-03-12 01:37:20.390749+08:00,692,56,65937,9956
2026-03-12 01:37:14.431203+08:00,529,60,33442,33971
2026-03-12 01:37:05.999256+08:00,567,124,17869,10827
2026-03-12 01:37:03.046156+08:00,102,121,70,88
2026-03-12 01:36:32.608595+08:00,183389,134,0,0
2026-03-12 01:36:17.946442+08:00,54450,32,0,0
2026-03-12 01:36:12.867927+08:00,738,29,0,0
2026-03-12 01:33:37.731389+08:00,87,90,0,26597
2026-03-12 01:33:35.917079+08:00,251,88,0,0
2026-03-11 19:43:27.559976+08:00,65,8407,0,221883
2026-03-11 19:40:54.624016+08:00,196169,940,31879,17164
2026-03-11 19:40:19.516471+08:00,22,8230,212903,58
2026-03-11 19:39:17.637932+08:00,22,8201,212899,4
2026-03-11 19:39:01.007970+08:00,22,7992,210783,2116
2026-03-11 19:35:30.455405+08:00,68,2040,0,210783
2026-03-11 19:31:38.433536+08:00,184034,3081,29906,16102
2026-03-11 19:30:17.134341+08:00,18,8166,194571,1
2026-03-11 19:30:13.104198+08:00,18,8733,0,194571
2026-03-11 19:27:40.447252+08:00,175320,2292,28489,15339
2026-03-11 19:26:57.348674+08:00,179478,6896,29166,15703
2026-03-11 19:00:00.599902+08:00,61,8141,20590,7848
2026-03-11 18:57:34.847620+08:00,14,7875,0,20590
2026-03-11 18:54:26.002241+08:00,68,9296,0,11193
2026-03-11 18:53:20.327903+08:00,68,7605,2487,8742
2026-03-11 18:51:33.532064+08:00,21,8743,0,2487
2026-03-11 18:43:49.805240+08:00,7888,2547,1283,688
2026-03-11 18:42:23.918770+08:00,25,676,968,1242
2026-03-11 18:41:05.422212+08:00,73,1101,0,968
2026-03-10 21:19:33.971089+08:00,65352,29,0,0
2026-03-10 21:19:12.550292+08:00,64932,31,0,0
2026-03-10 21:17:43.242425+08:00,64622,26,0,0
2026-03-10 21:17:27.819984+08:00,64230,12,0,0
2026-03-10 21:17:11.650664+08:00,63791,43,0,0
2026-03-10 21:16:57.295723+08:00,62934,45,0,0
2026-03-10 21:16:44.051188+08:00,62422,93,0,0
2026-03-10 20:57:32.125752+08:00,138390,4021,0,0
2026-03-10 20:52:45.255636+08:00,138109,4620,0,0
2026-03-10 20:42:04.694988+08:00,133611,996,0,0
2026-03-10 20:23:06.856438+08:00,133395,246,0,0
2026-03-10 20:16:20.513012+08:00,132054,773,0,0
2026-03-10 20:13:05.596254+08:00,130612,1497,0,0
2026-03-10 19:37:47.709108+08:00,127788,750,0,0
2026-03-10 19:08:05.126011+08:00,127123,48,0,0
2026-03-10 19:06:04.777885+08:00,0,637,126001,0
2026-03-10 19:03:32.385017+08:00,124485,844,0,0
2026-03-10 19:02:20.507699+08:00,123148,690,0,0
2026-03-10 19:00:02.698102+08:00,121651,103,0,0
2026-03-10 18:58:19.249446+08:00,120803,39,0,0
2026-03-10 18:57:37.584920+08:00,120002,48,0,0
2026-03-10 18:57:00.085388+08:00,119294,44,0,0
2026-03-09 17:04:53.185077+08:00,117647,512,0,0
2026-03-09 17:03:10.390336+08:00,116267,417,0,0
2026-03-09 16:37:59.968363+08:00,115070,319,0,0
2026-03-09 16:37:36.165843+08:00,111948,45,0,0
2026-03-09 16:35:40.633938+08:00,110943,51,0,0
2026-03-09 16:32:30.233370+08:00,110135,236,0,0
2026-03-09 16:30:49.535773+08:00,109118,214,0,0
2026-03-09 16:29:13.130925+08:00,107984,161,0,0
2026-03-09 16:27:37.570402+08:00,106367,508,0,0
2026-03-09 16:22:18.502952+08:00,104996,210,0,0
2026-03-09 16:19:35.540716+08:00,103575,404,0,0
2026-03-09 16:11:33.819477+08:00,102353,305,0,0
2026-03-09 16:09:58.561294+08:00,101075,305,0,0
2026-03-09 16:06:01.420791+08:00,99585,417,0,0
2026-03-09 16:01:56.945070+08:00,98007,142,0,0
2026-03-09 15:59:35.766350+08:00,96870,73,0,0
2026-03-09 15:57:31.448110+08:00,95685,34,0,0
2026-03-09 15:54:33.087457+08:00,94294,276,0,0
2026-03-09 15:51:29.480638+08:00,93357,78,0,0
2026-03-09 03:13:14.560339+08:00,47509,247,7721,4156
2026-03-08 00:12:24.091500+08:00,79,552,0,25973
2026-03-08 00:09:14.951687+08:00,0,504,10,25851
2026-03-08 00:09:12.713785+08:00,32444,187,0,0
2026-03-08 00:09:10.787013+08:00,239,172,0,0
2026-03-07 23:37:26.087788+08:00,91402,573,0,0
2026-03-07 23:34:25.791637+08:00,89985,310,0,0
2026-03-07 23:32:15.050294+08:00,88289,273,0,0
2026-03-07 23:31:40.669575+08:00,85968,998,0,0
2026-03-07 23:29:30.149213+08:00,83795,695,0,0
2026-03-07 23:27:01.933249+08:00,82152,238,0,0
2026-03-07 23:26:11.381799+08:00,81548,203,0,0
2026-03-07 23:25:47.153071+08:00,73988,49,0,0
2026-03-07 23:25:31.515154+08:00,73207,99,0,0
2026-03-07 23:25:19.674652+08:00,72466,86,0,0
2026-03-07 23:24:53.524426+08:00,72243,0,0,0
2026-03-07 23:24:33.527933+08:00,70533,207,0,0
2026-03-07 23:24:13.890698+08:00,62752,57,0,0
2026-03-07 23:24:07.069474+08:00,711,74,0,0
2026-03-07 23:23:12.970843+08:00,55235,72,0,0
2026-03-07 23:22:24.938427+08:00,1,103,32398,1044
2026-03-07 23:22:19.455193+08:00,6,870,15098,9131
2026-03-07 23:22:02.897207+08:00,6,368,0,16426
2026-03-07 23:21:58.153163+08:00,7,131,13024,2074
2026-03-07 23:21:53.979622+08:00,3,101,0,13024
2026-03-07 23:21:51.022216+08:00,1,166,32237,161
2026-03-07 23:21:41.491069+08:00,1,100,32085,152
2026-03-07 23:21:37.450432+08:00,34,101,31797,288
2026-03-07 23:21:31.589348+08:00,3,252,0,31797
2026-03-07 23:19:15.947348+08:00,1,57,40217,463
2026-03-07 23:19:09.894735+08:00,3,397,0,40217
2026-03-07 23:09:42.745010+08:00,1,839,0,37288
2026-03-07 23:09:21.165842+08:00,3,134,0,37074
2026-03-07 23:09:11.866028+08:00,10,297,31764,4326
2026-03-07 23:06:50.443697+08:00,12,1137,32011,3618
2026-03-07 23:06:33.999921+08:00,13,142,31764,247
2026-03-07 23:06:30.410144+08:00,10,202,28057,3707
2026-03-07 23:06:22.559459+08:00,12,80,0,32128
2026-03-07 23:06:19.815017+08:00,13,372,29244,2440
2026-03-07 23:06:11.868002+08:00,13,111,28926,318
2026-03-07 23:06:07.841976+08:00,13,273,28057,869
2026-03-07 23:06:00.413690+08:00,10,238,0,28057
2026-03-07 22:31:39.048133+08:00,99821,143,0,0
2026-03-07 22:28:01.558128+08:00,97862,1006,0,0
2026-03-07 22:20:15.799479+08:00,99076,431,0,0
2026-03-07 22:20:07.931850+08:00,81,24,0,0
2026-03-07 22:17:25.776732+08:00,714,338,0,0
2026-03-07 22:15:17.559505+08:00,100841,0,0,0
2026-03-07 22:12:29.082220+08:00,714,345,0,0
2026-03-07 22:09:18.218062+08:00,100944,188,0,0
2026-03-07 22:06:00.011060+08:00,100804,0,0,0
2026-03-07 22:02:53.932544+08:00,100457,27,0,0
2026-03-07 21:59:48.255100+08:00,99076,699,0,0
2026-03-07 21:59:43.852121+08:00,99076,563,0,0
2026-03-07 21:56:46.844169+08:00,714,295,0,0
2026-03-07 21:50:12.321845+08:00,98884,100,0,0
2026-03-07 21:47:21.871372+08:00,97420,539,0,0
2026-03-07 19:57:21.023823+08:00,97526,141,0,0
2026-03-07 19:54:03.034814+08:00,96672,389,0,0
2026-03-07 19:50:51.313459+08:00,92026,20,0,0
2026-03-07 19:50:40.988133+08:00,74469,80,0,0
2026-03-07 19:47:39.884823+08:00,74039,29,0,0
2026-03-07 19:47:26.787477+08:00,73626,14,0,0
2026-03-07 19:47:12.416745+08:00,72619,115,0,0
2026-03-07 19:47:01.374263+08:00,71720,426,0,0
2026-03-07 19:46:46.221644+08:00,70893,38,0,0
2026-03-07 19:46:36.352663+08:00,69871,363,0,0
2026-03-07 19:46:24.305920+08:00,67899,145,0,0
2026-03-07 19:46:12.776774+08:00,60809,12,0,0
2026-03-07 19:46:02.453038+08:00,60098,21,0,0
2026-03-07 19:45:50.456344+08:00,59489,97,0,0
2026-03-07 19:45:47.968481+08:00,1015,175,0,0
2026-03-07 06:57:48.425868+08:00,148902,311,0,0
2026-03-07 06:54:27.145488+08:00,147434,791,0,0
2026-03-07 06:54:05.750396+08:00,145070,736,0,0
2026-03-07 06:53:36.441423+08:00,103953,611,0,0
2026-03-07 06:53:17.136669+08:00,102281,28,0,0
2026-03-07 06:52:59.874789+08:00,100661,379,0,0
2026-03-07 06:52:45.146916+08:00,97390,13,0,0
2026-03-07 06:52:31.433310+08:00,95918,204,0,0
2026-03-07 06:52:14.856481+08:00,67734,101,0,0
2026-03-07 06:52:03.248748+08:00,65503,167,0,0
2026-03-07 06:51:51.409868+08:00,64175,101,0,0
2026-03-07 06:51:33.907152+08:00,63102,66,0,0
2026-03-07 06:51:20.202685+08:00,62196,144,0,0
